datetime,cart,Record Count,total_price
"Jul 23, 2021","{""cereal"":1,""candy"":1,""deathchoccake-1lb"":0,""coconut_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""a7pnbrcfa37"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""deathcake"":1}",1,1763
"Jul 23, 2021","{""cereal"":1,""fat"":1}",1,260
"Jul 23, 2021","{""cereal"":1,""fat"":1,""cupc"":1}",1,410
"Jul 23, 2021","{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""r0v4bmhlb1m"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,570
"Jul 23, 2021","{""chocpudding-1lb"":1}",2,3912
"Jul 23, 2021","{""custom"":[{""title"":""ขนมไหว้พระจันทร์"",""price"":0,""quantity"":2,""id"":""0bcji831drwu""}],""sundae"":0}",1,420
"Jul 23, 2021","{""cupc"":1,""banultimate~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lkfe5qdh6m8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""0crbb0t42ckk"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1216
"Jul 23, 2021","{""cupc"":1,""pbj"":1,""redvelvet"":1}",1,500
"Jul 23, 2021","{""chocpudding-1lb"":1,""mixedberry-1lb"":1,""cupc"":1}",1,3697
"Jul 23, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""tflsn8gsxa"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""87mpn7nr9s8"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""5t9kem4gk6"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,2581
"Jul 23, 2021","{""pbj"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""lz04eqkq95n"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,216
"Jul 23, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""eyu0n4dcsk"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""xe9uaiwlhvf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,898
"Jul 23, 2021","{""sundae"":0,""custom"":[{""title"":""ขนมไหว้พระจันทร์ "",""price"":0,""quantity"":1,""id"":""6u7sqkhajug""}]}",1,243
"Jul 23, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""nswfoeuloso"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,990
"Jul 23, 2021","{""salt"":1,""hella"":1,""banultimate~s"":1,""cereal"":2}",1,690
"Jul 23, 2021","{""mixedberry-1lb"":1}",1,2028
"Jul 22, 2021","{""cupc"":0,""salt"":1,""deathchoc"":1}",1,418
"Jul 22, 2021","{""fat"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""fryau3okwjc"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,967
"Jul 22, 2021","{""cupccake-2lb"":1}",2,3403
"Jul 22, 2021","{""deathchoccake-1lb"":1}",1,858
"Jul 22, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""bc3qui46b"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":6,""extra"":"""",""title"":""Icecream box of 6""}]}",1,750
"Jul 22, 2021","{""sundae"":0,""deathchoc"":1,""valrhona"":1}",1,485
"Jul 22, 2021","{""bannuts~s"":1,""fat"":1,""blackout_slice"":1}",1,566
"Jul 22, 2021","{""cupccake-1lb"":1,""banultimate~l"":1,""deathcake"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""pb2p43vopw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,2357
"Jul 22, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""a10df5vehy5"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""l0ygsox2q6"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,2403
"Jul 22, 2021","{""fat"":2}",3,1099
"Jul 22, 2021","{""fat"":2,""candy"":1,""cereal"":1}",1,705
"Jul 22, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""rahadhdauc"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}]}",1,692
"Jul 22, 2021","{""fat"":2,""candy"":1,""cereal"":0,""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""5r6k93rctob"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":6,""extra"":"""",""title"":""Icecream box of 6""},{""count"":""6"",""price"":750,""quantity"":1,""id"":""hdvvnvrfp7j"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":6,""extra"":"""",""title"":""Icecream box of 6""},{""count"":""6"",""price"":750,""quantity"":1,""id"":""av46xgn5ccb"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":1,""MILK CANDY"":3,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""}]}",1,2692
"Jul 22, 2021","{""fat"":1,""hella"":2}",1,430
"Jul 22, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""k72yzncrkig"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1145
"Jul 22, 2021","{""fat"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""2wjz27bynjp"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":1}",1,782
"Jul 22, 2021","{""fat"":1,""cereal"":1,""bancheese~s"":1}",1,522
"Jul 22, 2021","{""carrot_slice"":1,""coconut_slice"":1,""ferrero_slice"":2,""berry_slice"":1}",1,1160
"Jul 22, 2021","{""pbj"":1,""salt"":1}",1,367
"Jul 22, 2021","{""blackout_slice"":0,""deathcake"":1}",1,881
"Jul 22, 2021","{""pbj"":1,""fat"":2,""hella"":1}",1,671
"Jul 22, 2021","{""custom"":[{""title"":""1 lb choc pudding cake​*** lady in pink with flowers สี​ชมพู​ 02​***"",""price"":1800,""quantity"":1,""id"":""5am0iv2c60t""}]}",1,2061
"Jul 22, 2021","{""berry_slice"":1,""coconut_slice"":1,""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""o3hit4ghz4e"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":2,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""}],""chocpudding-1lb"":1,""redvelvet"":1}",1,3413
"Jul 22, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uj9l9o5m50b"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""extra"":"""",""title"":""Small box of 9""}]}",1,360
"Jul 22, 2021","{""pbj"":3,""hella"":3,""cupc"":3,""banultimate~s"":1,""icecream"":[{""count"":""6"",""price"":750,""quantity"":0,""id"":""a4hvhbeci26"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":4,""MILK CANDY"":2,""FAT KID FROYO"":0,""extra"":"""",""title"":""Icecream box of 6""},{""count"":""6"",""price"":750,""quantity"":1,""id"":""6xxsf2kejb4"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":6,""extra"":"""",""title"":""Icecream box of 6""},{""count"":""6"",""price"":750,""quantity"":1,""id"":""4hgypj9vmwy"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":6,""MILK CANDY"":0,""FAT KID FROYO"":0,""extra"":"""",""title"":""Icecream box of 6""}],""candy"":2}",1,3110
"Jul 22, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""ubrbx165f7"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""extra"":"""",""title"":""Double box of 18""}],""redvelvet"":1,""deathchoc"":1}",1,940
"Jul 22, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",2,2400
"Jul 22, 2021","{""heart-S&redvelvet.pink"":1}",2,1169
"Jul 22, 2021","{""cereal"":2,""fat"":2,""candy"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""axxaeqbvl9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""sundae"":0}",1,1304
"Jul 22, 2021","{""chocpudding-2lb#dearest"":0,""chocpudding-1lb#dearest"":1}",1,1950
"Jul 22, 2021","{""fat"":3,""cereal"":2}",1,650
"Jul 22, 2021","{""coconut-1lb"":1}",1,1836
"Jul 22, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""t7hd4hlklj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,736
"Jul 22, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""cuz4ikcol"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":2,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""}],""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""fr0gktc1wvd"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""98psmhj05kp"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,1480
"Jul 22, 2021","{""sundae"":0,""valrhona"":1,""cereal"":1,""peanut"":1}",1,488
"Jul 22, 2021","{""candy"":1,""ferrero_slice"":1,""coconut_slice"":1,""kiss_slice"":1}",1,830
"Jul 22, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qjw7xi9bmgc"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,450
"Jul 22, 2021","{""fat"":5,""cereal"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""183ve7rx6zw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,925
"Jul 22, 2021","{""custom"":[{""title"":""1 lb Choc pudding cake ***ตกเเต่ง​รูป​หัวใจ​สีชมพู​สี​ชมพูตาม​ภาพ มุก​สี​ขาว​ เชอร์รี่​***"",""price"":2000,""quantity"":0,""id"":""c9yswfqfmi6""},{""title"":""1 lb Choc pudding cake ***ตกเเต่ง​รูป​หัวใจ​สีตาม​ภาพ มุก​สี​ขาว​ เชอร์รี่​***"",""price"":2000,""quantity"":1,""id"":""wivdx3eisvn""}]}",1,2167
"Jul 22, 2021","{""salt"":3}",1,635
"Jul 22, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""x9wklyf1pl"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,466
"Jul 22, 2021","{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""357dx4ptgt7"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""8dog6dzkh8o"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""96lpemqf5c"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,2286
"Jul 22, 2021","{""cupccake-1lb"":1}",1,1227
"Jul 22, 2021","{""ferrero-1lb"":1}",1,1736
"Jul 22, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""n57412p1ye"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":1,""FAT KID FROYO"":3,""extra"":"""",""title"":""Icecream box of 6""}]}",1,813
"Jul 22, 2021","{""chocpudding-1lb#dearest"":1}",1,1842
"Jul 21, 2021","{""care"":1}",1,1450
"Jul 21, 2021","{""cereal"":10}",1,1300
"Jul 21, 2021","{""cupc"":1,""redvelvet"":1}",1,431
"Jul 21, 2021","{""berry_slice"":1,""cupc"":1,""hella"":1,""salt"":1}",1,877
"Jul 21, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""mhnv8a1qvpr"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":2,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""}]}",1,819
"Jul 21, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""hm448qpp8h"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""banultimate~l"":1}",1,1187
"Jul 21, 2021","{""cereal"":1,""candy"":1,""salt"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""w2jzncfd7ct"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1071
"Jul 21, 2021","{""fat"":1}",1,130
"Jul 21, 2021","{""redvelvet"":1,""cupccake-1lb"":1}",1,1005
"Jul 21, 2021","{""coconut-1lb"":1}",3,5627
"Jul 21, 2021","{""fat"":2,""pbj"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""1a2bsk2mp8m"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1,1006
"Jul 21, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""jwdfr9y51dc"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":3,""MILK CANDY"":0,""FAT KID FROYO"":3,""extra"":"""",""title"":""Icecream box of 6""}]}",1,872
"Jul 21, 2021","{""sundae"":0,""custom"":[{""title"":""Red  velvet cake 1lb"",""price"":1500,""quantity"":1,""id"":""kso9qoffqi""}]}",1,1685
"Jul 21, 2021","{""hella"":1,""deathchoc"":1}",1,342
"Jul 21, 2021","{""deathchoccake-1lb"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""dlmm1mhwvn5"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""fat"":2}",1,1446
"Jul 21, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":2,""id"":""w2dd4axbks"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,1266
"Jul 21, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""954bbkxmv6m"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1054
"Jul 21, 2021","{""chocpudding-1lb"":1}",1,2204
"Jul 21, 2021","{""fat"":1,""cereal"":4,""sundae"":0,""candy"":1}",1,750
"Jul 21, 2021","{""banana_slice"":1,""chocpudding_slice"":1,""berry_slice"":1,""kiss_slice"":1,""ferrero_slice"":1}",1,1321
"Jul 21, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""o38n8ooebl"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":2,""MILK CANDY"":2,""FAT KID FROYO"":2,""extra"":"""",""title"":""Icecream box of 6""}]}",1,935
"Jul 21, 2021","{""pbj"":1,""cupc"":1,""deathchoc"":2,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""soxo0icb36"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":4,""MAMA OG"":0,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":4,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1641
"Jul 21, 2021","{""banana-2lb#dearest"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""d1l1cz61hou"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,2650
"Jul 21, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""fgw2t5dnje9"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""cupc"":1,""hella"":2,""pbj"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""f47j6c2ww9j"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,2649
"Jul 21, 2021","{""cereal"":1,""fat"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":2,""id"":""judta0fiw0q"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1160
"Jul 21, 2021","{""fat"":1,""coconut_slice"":1,""ferrero_slice"":1}",1,590
"Jul 21, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""nymuzkb61cq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""banultimate~s"":1,""bancheese~s"":1}",1,814
"Jul 21, 2021","{""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""glk6g0dr7er"",""SINFUL SUNDAE"":0,""CEREAL KILLER"":0,""MILK CANDY"":0,""FAT KID FROYO"":6,""extra"":"""",""title"":""Icecream box of 6""}]}",1,871
"Jul 21, 2021","{""coconut_slice"":1,""blackout_slice"":1,""kiss_slice"":1,""berry_slice"":1,""carrot_slice"":1,""ferrero_slice"":0}",1,1363
"Jul 21, 2021","{""chocpudding_slice"":1,""carrot_slice"":1,""coconut_slice"":1}",1,744
